ANSI,State,County,sqmiles,y1997,y2002,y2007
a26099,MICHIGAN,MACOMB,479.171875,63406,58519,54843
a26101,MICHIGAN,MANISTEE,542.1484375,30436,26896,24835
a26103,MICHIGAN,MARQUETTE,1809.0625,13137,10871,10405
a26105,MICHIGAN,MASON,495.2625,59801,57471,55946
a26107,MICHIGAN,MECOSTA,555.103125,87654,83846,76661
a26109,MICHIGAN,MENOMINEE,1043.604688,64565,56637,59685
a26111,MICHIGAN,MIDLAND,516.259375,66740,66632,69585
a26113,MICHIGAN,MISSAUKEE,564.7890625,69094,70063,62872
a26115,MICHIGAN,MONROE,549.396875,207685,199619,189529
a26117,MICHIGAN,MONTCALM,705.4078125,195382,198317,189934
a26119,MICHIGAN,MONTMORENCY,546.6671875,14987,13417,12623
a26121,MICHIGAN,MUSKEGON,497.8625,55843,49139,58144
a26123,MICHIGAN,NEWAYGO,813.3375,94890,93491,89457
a26125,MICHIGAN,OAKLAND,867.4265625,35759,25119,19977
a26127,MICHIGAN,OCEANA,511.6171875,89825,89062,83337
a26129,MICHIGAN,OGEMAW,563.4828125,52575,46930,40490
a26131,MICHIGAN,ONTONAGON,1311.379688,17231,19537,15232
a26133,MICHIGAN,OSCEOLA,565.91875,76868,75040,73225
a26135,MICHIGAN,OSCODA,565.0375,9391,9575,8361
a26137,MICHIGAN,OTSEGO,515.0328125,19725,19929,15725
a26139,MICHIGAN,OTTAWA,563.4734375,149195,137705,130023
a26141,MICHIGAN,PRESQUE ISLE,658.7203125,56629,41589,45746
a26143,MICHIGAN,ROSCOMMON,519.6359375,3056,2721,2265
a26145,MICHIGAN,SAGINAW,800.0609375,277961,286989,287217
a26151,MICHIGAN,SANILAC,962.64375,391951,382064,368243
a26153,MICHIGAN,SCHOOLCRAFT,1171.365625,8844,7875,10843
a26155,MICHIGAN,SHIAWASSEE,530.48125,194132,201065,195464
a26147,MICHIGAN,ST CLAIR,720.6296875,153268,153649,135377
a26149,MICHIGAN,ST JOSEPH,500.59375,194890,195927,181051
a26157,MICHIGAN,TUSCOLA,802.8796875,298191,297142,301433
a26159,MICHIGAN,VAN BUREN,607.4796875,143082,132771,135040
a26161,MICHIGAN,WASHTENAW,705.7578125,160221,140196,133089
a26163,MICHIGAN,WAYNE,612.05625,31967,17893,13090
a26165,MICHIGAN,WEXFORD,565.165625,31952,29021,24737
a26000,MICHIGAN,,96716.11,#N/A,#N/A,#N/A
a27001,MINNESOTA,AITKIN,1819.2625,92791,92785,64411
a27003,MINNESOTA,ANOKA,423.0171875,41269,42575,30107
a27005,MINNESOTA,BECKER,1310.529688,310414,294964,262950
a27007,MINNESOTA,BELTRAMI,2505.26875,129432,124863,101662
a27009,MINNESOTA,BENTON,408.4015625,137202,143799,136884
a27011,MINNESOTA,BIG STONE,496.946875,244219,247577,223813
a27013,MINNESOTA,BLUE EARTH,747.9,375047,374158,375702
a27015,MINNESOTA,BROWN,610.778125,320713,317425,318799
a27017,MINNESOTA,CARLTON,860.346875,61868,58667,43881
a27019,MINNESOTA,CARVER,354.33125,129401,148505,144542
a27021,MINNESOTA,CASS,2017.595313,102089,100842,72221
a27023,MINNESOTA,CHIPPEWA,581.0859375,298058,312358,337702
a27025,MINNESOTA,CHISAGO,414.865625,89970,80484,78370
a27027,MINNESOTA,CLAY,1045.145313,549863,543324,549592
a27029,MINNESOTA,CLEARWATER,995.259375,123227,121196,91245
a27031,MINNESOTA,COOK,1452.38125,1036,1647,208
a27033,MINNESOTA,COTTONWOOD,639.8859375,335459,345911,351465
a27035,MINNESOTA,CROW WING,996.571875,74137,68536,50483
a27037,MINNESOTA,DAKOTA,562.1625,198079,207219,217266
a27039,MINNESOTA,DODGE,439.2625,230477,214253,226101
a27041,MINNESOTA,DOUGLAS,634.378125,213999,207295,184201
a27043,MINNESOTA,FARIBAULT,712.4828125,392686,409796,429245
a27045,MINNESOTA,FILLMORE,861.08125,323423,339594,330381
a27047,MINNESOTA,FREEBORN,707.0953125,347416,364918,359581
a27049,MINNESOTA,GOODHUE,756.846875,321637,312735,322809
a27051,MINNESOTA,GRANT,546.5921875,268016,288565,292134
a27053,MINNESOTA,HENNEPIN,553.6234375,56182,49214,49143
a27055,MINNESOTA,HOUSTON,552.075,188177,151701,127579
a27057,MINNESOTA,HUBBARD,922.45625,76670,74707,70809
a27059,MINNESOTA,ISANTI,435.8,105945,97435,87651
a27061,MINNESOTA,ITASCA,2665.046875,61050,57400,43934
a27063,MINNESOTA,JACKSON,701.590625,352120,372634,371172
a27065,MINNESOTA,KANABEC,521.528125,73541,85589,70775
a27067,MINNESOTA,KANDIYOHI,796.3796875,338569,353536,348963
a27069,MINNESOTA,KITTSON,1098.839063,494187,470873,439631
a27071,MINNESOTA,KOOCHICHING,3102.26875,47722,39836,26026
a27073,MINNESOTA,LAC QUI PARLE,764.9765625,369965,390899,362069
a27075,MINNESOTA,LAKE,2099.203125,2007,2282,1169
a27077,MINNESOTA,LAKE OF THE WOODS,1297.846875,103403,103478,58265
a27079,MINNESOTA,LE SUEUR,448.4359375,183790,203717,211006
a27081,MINNESOTA,LINCOLN,536.80625,238939,238738,246316
a27083,MINNESOTA,LYON,714.2234375,363205,366997,389540
a27087,MINNESOTA,MAHNOMEN,558.0546875,176769,156194,144726
a27089,MINNESOTA,MARSHALL,1772.079688,817168,810677,786313
a27091,MINNESOTA,MARTIN,709.09375,401182,398447,426660
a27085,MINNESOTA,MCLEOD,491.4796875,227302,235243,218715
a27093,MINNESOTA,MEEKER,608.1953125,257400,286531,273926
a27095,MINNESOTA,MILLE LACS,572.284375,91318,80596,76512
a27097,MINNESOTA,MORRISON,1124.551563,259598,261867,250674
a27099,MINNESOTA,MOWER,711.565625,378741,382759,391611
a27101,MINNESOTA,MURRAY,704.478125,356086,375648,390676
a27103,MINNESOTA,NICOLLET,452.378125,236871,234069,249986
a27105,MINNESOTA,NOBLES,715.096875,369479,374443,389614
a27107,MINNESOTA,NORMAN,872.8046875,475031,478248,465225
a27109,MINNESOTA,OLMSTED,653.4125,241720,255083,227550
a27111,MINNESOTA,OTTER TAIL,1971.996875,640670,614307,597787
a27113,MINNESOTA,PENNINGTON,616.54375,322239,273726,265315
a27115,MINNESOTA,PINE,1411.107813,141101,130846,102966
a27117,MINNESOTA,PIPESTONE,465.0765625,210101,213623,211637
a27119,MINNESOTA,POLK,1970.296875,1043671,985737,976367
a27121,MINNESOTA,POPE,670.1265625,285524,290302,285223
a27123,MINNESOTA,RAMSEY,152.1859375,2803,324,294
a27125,MINNESOTA,RED LAKE,432.43125,200450,190901,186069
a27127,MINNESOTA,REDWOOD,878.5671875,468692,510061,508698
a27129,MINNESOTA,RENVILLE,982.79375,567812,628289,587501
a27131,MINNESOTA,RICE,495.68125,209597,205615,205576
a27133,MINNESOTA,ROCK,482.384375,257998,268581,251320
a27135,MINNESOTA,ROSEAU,1662.417188,577347,582102,462247
a27139,MINNESOTA,SCOTT,356.415625,100732,108912,94786
a27141,MINNESOTA,SHERBURNE,432.95,81407,97461,78453
a27143,MINNESOTA,SIBLEY,588.68125,287986,310278,313749
a27137,MINNESOTA,ST. LOUIS,6225.165625,104043,88989,70698
a27145,MINNESOTA,STEARNS,1344.55,496489,530583,527643
a27147,MINNESOTA,STEELE,429.65,218399,257583,242129
a27149,MINNESOTA,STEVENS,562.0390625,298659,291178,318989
a27151,MINNESOTA,SWIFT,742.09375,371138,377307,348228
a27153,MINNESOTA,TODD,942.1234375,255883,232930,228715
a27155,MINNESOTA,TRAVERSE,574.1234375,328851,324648,311695
a27157,MINNESOTA,WABASHA,522.99375,184027,193204,181667
a27159,MINNESOTA,WADENA,535.14375,105566,96303,81342
a27161,MINNESOTA,WASECA,423.3625,219006,210884,229573
a27163,MINNESOTA,WASHINGTON,384.3,69058,71990,57503
a27165,MINNESOTA,WATONWAN,434.503125,239733,253863,252946
a27167,MINNESOTA,WILKIN,751.2859375,458450,404180,407566
a27169,MINNESOTA,WINONA,626.2625,192848,210323,191308
a27171,MINNESOTA,WRIGHT,660.85,205044,213776,207283
a27173,MINNESOTA,YELLOW MEDICINE,757.846875,382042,407520,371339
a27000,MINNESOTA,,86938.87,#N/A,#N/A,#N/A
a28001,MISSISSIPPI,ADAMS,460.1921875,31344,40466,25948
a28003,MISSISSIPPI,ALCORN,399.8984375,48384,51654,43551
a28005,MISSISSIPPI,AMITE,729.575,47263,41101,27418
a28007,MISSISSIPPI,ATTALA,735.1171875,48773,36401,37671
a28009,MISSISSIPPI,BENTON,406.7890625,45282,43864,27077
a28011,MISSISSIPPI,BOLIVAR,876.5640625,431241,394338,389487
a28013,MISSISSIPPI,CALHOUN,586.53125,85612,85688,89916
a28015,MISSISSIPPI,CARROLL,627.725,67848,65760,63994
a28017,MISSISSIPPI,CHICKASAW,501.5578125,82728,79830,69307
a28019,MISSISSIPPI,CHOCTAW,418.18125,18336,21335,18326
a28021,MISSISSIPPI,CLAIBORNE,486.7015625,31181,32351,26580
a28023,MISSISSIPPI,CLARKE,691.26875,19811,14451,15437
a28025,MISSISSIPPI,CLAY,408.55625,67356,45344,41441
a28027,MISSISSIPPI,COAHOMA,552.4375,261751,240449,265566
a28029,MISSISSIPPI,COPIAH,776.6015625,51970,44664,30066
a28031,MISSISSIPPI,COVINGTON,413.784375,37540,36885,37283
a28033,MISSISSIPPI,DE SOTO,476.053125,107751,103951,94040
a28035,MISSISSIPPI,FORREST,466.584375,20601,15040,15117
a28037,MISSISSIPPI,FRANKLIN,564.615625,13574,13679,9954
a28039,MISSISSIPPI,GEORGE,478.2984375,22048,26393,24594
a28041,MISSISSIPPI,GREENE,712.81875,19114,20101,13022
a28043,MISSISSIPPI,GRENADA,421.8015625,46719,39514,36530
a28045,MISSISSIPPI,HANCOCK,473.740625,19958,14973,10084
a28047,MISSISSIPPI,HARRISON,574.0125,10284,10130,5747
a28049,MISSISSIPPI,HINDS,869.121875,102836,108728,74943
a28051,MISSISSIPPI,HOLMES,756.0203125,131407,126185,125206
a28053,MISSISSIPPI,HUMPHREYS,418.5578125,157766,135839,145415
a28055,MISSISSIPPI,ISSAQUENA,413,104155,88632,79130
a28057,MISSISSIPPI,ITAWAMBA,532.3015625,40427,38388,35149
a28059,MISSISSIPPI,JACKSON,722.7796875,17829,15687,17229
a28061,MISSISSIPPI,JASPER,676.0046875,27195,22889,21098
a28063,MISSISSIPPI,JEFFERSON,519.3875,27167,31092,35255
a28065,MISSISSIPPI,JEFFERSON DAVIS,408.4359375,34552,22215,21687
a28067,MISSISSIPPI,JONES,693.815625,43195,47827,32184
a28069,MISSISSIPPI,KEMPER,766.13125,38716,35092,26164
a28071,MISSISSIPPI,LAFAYETTE,631.115625,48918,42275,35017
a28073,MISSISSIPPI,LAMAR,497.0546875,25198,23948,15152
a28075,MISSISSIPPI,LAUDERDALE,703.5109375,25538,23370,25758
a28077,MISSISSIPPI,LAWRENCE,430.6640625,25965,25830,26999
a28079,MISSISSIPPI,LEAKE,582.7453125,42759,37020,30628
a28081,MISSISSIPPI,LEE,449.5890625,96609,93300,82109
a28083,MISSISSIPPI,LEFLORE,592.7046875,241231,228095,262986
a28085,MISSISSIPPI,LINCOLN,585.6953125,46794,32873,34280
a28087,MISSISSIPPI,LOWNDES,502.296875,74533,74058,62852
a28089,MISSISSIPPI,MADISON,715.1,94638,79845,81775
a28091,MISSISSIPPI,MARION,542.3671875,39506,28916,27349
a28093,MISSISSIPPI,MARSHALL,706.24375,92466,82646,67569
a28095,MISSISSIPPI,MONROE,764.171875,106305,108834,84029
a28097,MISSISSIPPI,MONTGOMERY,406.8359375,37841,28051,25806
a28099,MISSISSIPPI,NESHOBA,569.9984375,55815,38613,29821
a28101,MISSISSIPPI,NEWTON,578.0328125,45564,45186,29685
a28103,MISSISSIPPI,NOXUBEE,694.7859375,101589,97701,98542
a28105,MISSISSIPPI,OKTIBBEHA,457.74375,49108,36817,26229
a28107,MISSISSIPPI,PANOLA,684.221875,164756,159422,138806
a28109,MISSISSIPPI,PEARL RIVER,810.821875,52179,41546,30578
a28111,MISSISSIPPI,PERRY,647.178125,13468,11075,12026
a28113,MISSISSIPPI,PIKE,408.8875,37284,34010,25670
a28115,MISSISSIPPI,PONTOTOC,497.25625,68440,69679,61433
a28117,MISSISSIPPI,PRENTISS,414.9265625,53669,53955,44605
a28119,MISSISSIPPI,QUITMAN,405.009375,157161,154249,176542
a28121,MISSISSIPPI,RANKIN,774.4453125,54213,42395,40574
a28123,MISSISSIPPI,SCOTT,609.0828125,50765,41683,34403
a28125,MISSISSIPPI,SHARKEY,431.834375,158112,148229,156240
a28127,MISSISSIPPI,SIMPSON,588.7328125,43557,33217,29718
a28129,MISSISSIPPI,SMITH,635.8859375,40020,33246,25148
a28131,MISSISSIPPI,STONE,445.3671875,15726,12370,10903
a28133,MISSISSIPPI,SUNFLOWER,697.746875,303634,285162,330940
a28135,MISSISSIPPI,TALLAHATCHIE,643.975,258796,225730,236334
a28137,MISSISSIPPI,TATE,404.4765625,81069,79352,74958
a28139,MISSISSIPPI,TIPPAH,457.9046875,50768,50452,52810
a28141,MISSISSIPPI,TISHOMINGO,424.1890625,20276,18757,20087
a28143,MISSISSIPPI,TUNICA,454.7265625,192466,185934,186291
a28145,MISSISSIPPI,UNION,415.4265625,55417,62171,50250
a28147,MISSISSIPPI,WALTHALL,403.7953125,56235,45370,38694
a28149,MISSISSIPPI,WARREN,586.6765625,54102,53468,42050
a28151,MISSISSIPPI,WASHINGTON,724.7328125,324533,291383,310190
a28153,MISSISSIPPI,WAYNE,810.321875,29369,24735,26939
a28155,MISSISSIPPI,WEBSTER,420.9640625,37725,31628,25974
a28157,MISSISSIPPI,WILKINSON,676.5828125,38726,26061,17594
a28159,MISSISSIPPI,WINSTON,606.96875,38253,32154,22391
a28161,MISSISSIPPI,YALOBUSHA,467.1203125,46162,40556,36152
a28163,MISSISSIPPI,YAZOO,919.178125,215184,216483,194323
a28000,MISSISSIPPI,,48430.19,#N/A,#N/A,#N/A
a29001,MISSOURI,ADAIR,567.10625,173723,164611,144379
a29003,MISSOURI,ANDREW,432.709375,185587,172422,169859
a29005,MISSOURI,ATCHISON,547.225,268087,276612,264162
a29007,MISSOURI,AUDRAIN,692.2328125,330935,344855,337854
a29009,MISSOURI,BARRY,778.2421875,167021,159893,114244
a29011,MISSOURI,BARTON,591.9171875,259295,244531,237269
a29013,MISSOURI,BATES,836.6890625,302430,316785,277724
a29015,MISSOURI,BENTON,696.2296875,129383,121203,88955
a29017,MISSOURI,BOLLINGER,617.903125,120927,115044,94087
a29019,MISSOURI,BOONE,685.04375,185819,170173,152527
a29021,MISSOURI,BUCHANAN,408.4,153910,152761,143887
a29023,MISSOURI,BUTLER,694.66875,236632,210050,214774
a29025,MISSOURI,CALDWELL,426.3890625,168953,155780,155262
a29027,MISSOURI,CALLAWAY,834.5640625,221112,219564,166339
a29029,MISSOURI,CAMDEN,655.1265625,74578,70041,36363
a29031,MISSOURI,CAPE GIRARDEAU,578.5890625,206504,191748,202882
a29033,MISSOURI,CARROLL,694.553125,336469,325363,294730
a29035,MISSOURI,CARTER,507.35625,21183,23776,14627
a29037,MISSOURI,CASS,696.8359375,236598,225090,205033
a29039,MISSOURI,CEDAR,474.478125,115013,117273,72306
a29041,MISSOURI,CHARITON,752.30625,342055,291697,261624
a29043,MISSOURI,CHRISTIAN,562.671875,120111,125064,76040
a29045,MISSOURI,CLARK,504.7328125,190298,170818,181657
a29047,MISSOURI,CLAY,396.94375,98831,79103,75144
a29049,MISSOURI,CLINTON,418.8171875,160553,159427,154079
a29051,MISSOURI,COLE,391.4453125,101919,97288,79523
a29053,MISSOURI,COOPER,564.0609375,227575,204057,189065
a29055,MISSOURI,CRAWFORD,742.46875,88559,85121,49599
a29057,MISSOURI,DADE,490.025,161424,170555,127080
a29059,MISSOURI,DALLAS,540.76875,130690,121147,84250
a29061,MISSOURI,DAVIESS,563.24375,216264,222482,203722
a29063,MISSOURI,DE KALB,421.334375,168373,156040,161433
a29065,MISSOURI,DENT,752.7984375,98861,79894,41087
a29067,MISSOURI,DOUGLAS,813.621875,140448,120469,64931
a29069,MISSOURI,DUNKLIN,541.0765625,311091,288747,317069
a29071,MISSOURI,FRANKLIN,922.821875,189900,176854,150258
a29073,MISSOURI,GASCONADE,519.0109375,98296,105313,81379
a29075,MISSOURI,GENTRY,491.421875,192540,213545,173682
a29077,MISSOURI,GREENE,675.0734375,191243,162579,105551
a29079,MISSOURI,GRUNDY,435.2796875,179766,157071,156231
a29081,MISSOURI,HARRISON,722.50625,257306,259794,236781
a29083,MISSOURI,HENRY,696.8921875,238630,221922,184772
a29085,MISSOURI,HICKORY,394.0921875,86195,73448,52656
a29087,MISSOURI,HOLT,461.259375,216604,211691,199420
a29089,MISSOURI,HOWARD,463.846875,164929,170200,172316
a29091,MISSOURI,HOWELL,927.2375,168837,156426,83313
a29093,MISSOURI,IRON,550.4234375,29972,28021,19007
a29095,MISSOURI,JACKSON,603.9375,122206,105549,102769
a29097,MISSOURI,JASPER,638.5078125,187063,167944,135730
a29099,MISSOURI,JEFFERSON,657.0828125,60544,61504,39350
a29101,MISSOURI,JOHNSON,829.2703125,287935,262797,244721
a29103,MISSOURI,KNOX,504.01875,213674,170401,170179
a29105,MISSOURI,LACLEDE,764.7046875,169602,151871,94172
a29107,MISSOURI,LAFAYETTE,628.73125,295035,285408,262374
a29109,MISSOURI,LAWRENCE,611.734375,226849,195063,150703
a29111,MISSOURI,LEWIS,504.946875,195979,199332,178257
a29113,MISSOURI,LINCOLN,626.79375,195784,177526,167803
a29115,MISSOURI,LINN,615.534375,255898,239629,197001
a29117,MISSOURI,LIVINGSTON,532.3125,220160,219908,221076
a29121,MISSOURI,MACON,801.2171875,258842,245756,219559
a29123,MISSOURI,MADISON,494.2375,49439,47337,28101
a29125,MISSOURI,MARIES,527.021875,108115,106046,70335
a29127,MISSOURI,MARION,436.953125,171809,160622,166178
a29119,MISSOURI,MCDONALD,539.496875,102206,85070,54882
a29129,MISSOURI,MERCER,453.834375,163385,133858,105829
a29131,MISSOURI,MILLER,592.2625,122538,114189,77120
a29133,MISSOURI,MISSISSIPPI,411.640625,269199,265342,249396
a29135,MISSOURI,MONITEAU,415.025,150809,161387,122630
a29137,MISSOURI,MONROE,647.6671875,243767,223643,183346
a29139,MISSOURI,MONTGOMERY,535.0203125,178919,177814,167245
a29141,MISSOURI,MORGAN,597.409375,114189,119567,93491
a29143,MISSOURI,NEW MADRID,675.665625,388459,389628,373357
a29145,MISSOURI,NEWTON,624.759375,175635,149612,107943
a29147,MISSOURI,NODAWAY,876.7359375,401208,389666,377547
a29149,MISSOURI,OREGON,789.7953125,103427,91583,46181
a29151,MISSOURI,OSAGE,606.11875,140822,132629,100245
a29153,MISSOURI,OZARK,744.3546875,88400,82191,55341
a29155,MISSOURI,PEMISCOT,491.1734375,301334,288342,303961
a29157,MISSOURI,PERRY,474.6890625,133132,136612,129395
a29159,MISSOURI,PETTIS,682.234375,268303,278117,262530
a29161,MISSOURI,PHELPS,671.7765625,87667,73200,51589
a29163,MISSOURI,PIKE,670.4375,226745,233023,244984
a29165,MISSOURI,PLATTE,419.828125,144964,138986,128023
a29167,MISSOURI,POLK,635.46875,211800,205444,144053
a29169,MISSOURI,PULASKI,547.065625,67908,62724,33625
a29171,MISSOURI,PUTNAM,517.3203125,154561,142161,113888
a29173,MISSOURI,RALLS,469.7734375,177873,184140,168430
a29175,MISSOURI,RANDOLPH,482.4015625,151269,147571,119856
a29177,MISSOURI,RAY,568.4828125,213022,209850,180487
a29179,MISSOURI,REYNOLDS,808.478125,35212,37312,24933
a29181,MISSOURI,RIPLEY,629.4328125,75461,63742,47583
a29195,MISSOURI,SALINE,753.784375,361208,326276,340155
a29197,MISSOURI,SCHUYLER,307.3,112783,89773,78971
a29199,MISSOURI,SCOTLAND,436.675,169788,163545,148298
a29201,MISSOURI,SCOTT,420.009375,234276,203070,203017
a29203,MISSOURI,SHANNON,1003.801563,54236,56979,28126
a29205,MISSOURI,SHELBY,500.8109375,217132,230009,201344
a29183,MISSOURI,ST CHARLES,560.3765625,158375,145081,121847
a29185,MISSOURI,ST CLAIR,660.184375,163946,152332,126637
a29187,MISSOURI,ST FRANCOIS,449.46875,64098,63689,44476
a29189,MISSOURI,ST LOUIS,568.565625,34856,28513,20241
a29186,MISSOURI,STE GENEVIEVE,501.5765625,88705,102879,86003
a29207,MISSOURI,STODDARD,823.2203125,438465,374516,418278
a29209,MISSOURI,STONE,464.03125,63429,45808,36790
a29211,MISSOURI,SULLIVAN,647.9859375,216762,210718,151819
a29213,MISSOURI,TANEY,632.4046875,42330,45668,20997
a29215,MISSOURI,TEXAS,1177.265625,214355,177899,97334
a29217,MISSOURI,VERNON,826.3953125,278906,274458,268025
a29219,MISSOURI,WARREN,429.0375,87720,89995,85180
a29221,MISSOURI,WASHINGTON,759.6,56161,54974,41299
a29223,MISSOURI,WAYNE,759.1734375,40155,37245,29204
a29225,MISSOURI,WEBSTER,592.55625,173412,167897,99071
a29227,MISSOURI,WORTH,266.6140625,108832,92828,82128
a29229,MISSOURI,WRIGHT,681.7796875,169914,150324,91225
a29000,MISSOURI,,69704.31,#N/A,#N/A,#N/A
a30001,MONTANA,BEAVERHEAD,5542.490625,215926,191624,180456
a30003,MONTANA,BIG HORN,4994.807813,410611,388378,383588
a30005,MONTANA,BLAINE,4226.170313,665896,706257,673822
a30007,MONTANA,BROADWATER,1188.46875,142361,151432,139024
a30009,MONTANA,CARBON,2047.995313,187901,161125,138125
a30011,MONTANA,CARTER,3339.603125,244208,229782,267216
a30013,MONTANA,CASCADE,2697.65,526234,507107,506643
a30015,MONTANA,CHOUTEAU,3973.210938,1418745,1363628,1310448
a30017,MONTANA,CUSTER,3783.1125,168912,169160,186726
a30019,MONTANA,DANIELS,1426.08125,564836,539335,591563
a30021,MONTANA,DAWSON,2373.148438,462391,467287,446355
a30023,MONTANA,DEER LODGE,736.978125,22796,24891,19094
a30025,MONTANA,FALLON,1620.325,224824,241326,247773
a30027,MONTANA,FERGUS,4339.228125,690338,677327,664740
a30029,MONTANA,FLATHEAD,5087.604688,114402,107636,88547
a30031,MONTANA,GALLATIN,2602.623438,276708,286371,283749
a30033,MONTANA,GARFIELD,4667.965625,290197,378004,409816
a30035,MONTANA,GLACIER,2994.729688,510218,536454,552364
a30037,MONTANA,GOLDEN VALLEY,1175.303125,116249,130523,157383
a30039,MONTANA,GRANITE,1727.457813,46944,38532,35460
a30041,MONTANA,HILL,2896.359375,1149947,1177948,1202924
a30043,MONTANA,JEFFERSON,1656.60625,77748,70679,54529
a30045,MONTANA,JUDITH BASIN,1869.820313,301664,306553,285022
a30047,MONTANA,LAKE,1490.284375,170794,135199,98787
a30049,MONTANA,LEWIS AND CLARK,3458.823438,103359,104266,104528
a30051,MONTANA,LIBERTY,1429.759375,649627,652316,637568
a30053,MONTANA,LINCOLN,3612.679688,19243,18696,16570
a30057,MONTANA,MADISON,3586.529688,162068,149409,152196
a30055,MONTANA,MCCONE,2642.553125,581324,580520,576597
a30059,MONTANA,MEAGHER,2392.978125,114453,115107,113075
a30061,MONTANA,MINERAL,1219.815625,7507,5030,4809
a30063,MONTANA,MISSOULA,2593.478125,50458,43618,27911
a30065,MONTANA,MUSSELSHELL,1867.146875,133385,162237,148889
a30067,MONTANA,PARK,2802.404688,136205,155817,110188
a30069,MONTANA,PETROLEUM,1653.9,63259,88567,100909
a30071,MONTANA,PHILLIPS,5139.540625,639338,538333,610047
a30073,MONTANA,PONDERA,1624.773438,592298,609188,617864
a30075,MONTANA,POWDER RIVER,3297.179688,162022,180722,178104
a30077,MONTANA,POWELL,2325.960938,76791,77240,71019
a30079,MONTANA,PRAIRIE,1736.525,121441,126806,151102
a30081,MONTANA,RAVALLI,2391.01875,93009,101448,63047
a30083,MONTANA,RICHLAND,2084.140625,503935,514466,568304
a30085,MONTANA,ROOSEVELT,2355.629688,834965,790634,783914
a30087,MONTANA,ROSEBUD,5012.31875,211635,236202,238852
a30089,MONTANA,SANDERS,2762.11875,66442,52539,38472
a30091,MONTANA,SHERIDAN,1676.482813,722226,705605,716256
a30093,MONTANA,SILVER BOW,718.1859375,16349,12055,15750
a30095,MONTANA,STILLWATER,1795.075,249030,253098,234618
a30097,MONTANA,SWEET GRASS,1855.082813,108457,99739,98005
a30099,MONTANA,TETON,2272.607813,612082,643841,600923
a30101,MONTANA,TOOLE,1910.85625,693949,689502,725052
a30103,MONTANA,TREASURE,978.8640625,46810,34841,36103
a30105,MONTANA,VALLEY,4920.828125,756711,845928,921504
a30107,MONTANA,WHEATLAND,1423.0875,180991,186721,151351
a30109,MONTANA,WIBAUX,889.2625,141554,176232,159984
a30111,MONTANA,YELLOWSTONE,2635.140625,386385,378233,344045
a30000,MONTANA,,147042.4,#N/A,#N/A,#N/A
a31001,NEBRASKA,ADAMS,563.26875,297365,293122,265408
a31003,NEBRASKA,ANTELOPE,857.225,382639,377533,369071
a31005,NEBRASKA,ARTHUR,715.3609375,58541,49506,30999
a31007,NEBRASKA,BANNER,746.21875,221807,184706,169408
a31009,NEBRASKA,BLAINE,710.6953125,43557,49870,43211
a31011,NEBRASKA,BOONE,686.559375,326340,312946,282746
a31013,NEBRASKA,BOX BUTTE,1075.221875,402326,376972,384396
a31015,NEBRASKA,BOYD,539.946875,111731,122216,90271
a31017,NEBRASKA,BROWN,1221.398438,134609,164425,114848
a31019,NEBRASKA,BUFFALO,968.10625,388198,374222,371615
a31021,NEBRASKA,BURT,491.56875,269230,281050,246588
a31023,NEBRASKA,BUTLER,584.9109375,313677,310770,295608
a31025,NEBRASKA,CASS,557.4484375,259921,272127,246870
a31027,NEBRASKA,CEDAR,740.31875,363300,371120,365996
a31029,NEBRASKA,CHASE,894.4234375,327045,284762,309580
a31031,NEBRASKA,CHERRY,5960.584375,393288,425907,414749
a31033,NEBRASKA,CHEYENNE,1196.292188,605496,599057,556005
a31035,NEBRASKA,CLAY,572.2921875,294372,301908,291501
a31037,NEBRASKA,COLFAX,411.6671875,207462,214487,187650
a31039,NEBRASKA,CUMING,570.6234375,320605,318549,305090
a31041,NEBRASKA,CUSTER,2575.629688,482022,487429,574106
a31043,NEBRASKA,DAKOTA,264.25625,121478,126963,147766
a31045,NEBRASKA,DAWES,1396.475,198912,172370,202946
a31047,NEBRASKA,DAWSON,1013.1,362113,329594,330690
a31049,NEBRASKA,DEUEL,439.85625,255832,258035,231828
a31051,NEBRASKA,DIXON,476.2359375,199278,213108,188725
a31053,NEBRASKA,DODGE,529.7671875,301641,307678,305051
a31055,NEBRASKA,DOUGLAS,328.4625,93496,83096,72859
a31057,NEBRASKA,DUNDY,919.6125,220327,219922,254230
a31059,NEBRASKA,FILLMORE,575.3734375,333433,323312,322967
a31061,NEBRASKA,FRANKLIN,575.815625,191833,181208,165034
a31063,NEBRASKA,FRONTIER,974.5984375,224892,221396,189835
a31065,NEBRASKA,FURNAS,719.13125,291568,299442,276450
a31067,NEBRASKA,GAGE,851.49375,419826,429977,413217
a31069,NEBRASKA,GARDEN,1704.3,204480,178270,187960
a31071,NEBRASKA,GARFIELD,569.8015625,70551,79734,78080
a31073,NEBRASKA,GOSPER,458.15625,129149,145175,130355
a31075,NEBRASKA,GRANT,776.21875,40507,42048,45299
a31077,NEBRASKA,GREELEY,569.8015625,124947,128454,127554
a31079,NEBRASKA,HALL,546.2953125,266782,233971,247081
a31081,NEBRASKA,HAMILTON,542.88125,318516,312973,291752
a31083,NEBRASKA,HARLAN,553.471875,224536,194266,224467
a31085,NEBRASKA,HAYES,713.06875,177086,189165,210258
a31087,NEBRASKA,HITCHCOCK,709.9453125,253935,251380,192582
a31089,NEBRASKA,HOLT,2412.4125,618373,663324,667581
