ANSI,State,County,sqmiles,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
a47023,TENNESSEE,CHESTER,285.7359375,0,0,0,18100,40000,8500,9100,13500
a47025,TENNESSEE,CLAIBORNE,436.165625,0,0,0,0,450,0,0,0
a47027,TENNESSEE,CLAY,236.1625,0,0,0,0,850,900,0,0
a47029,TENNESSEE,COCKE,434.403125,0,0,0,0,750,1200,1300,2300
a47031,TENNESSEE,COFFEE,428.6546875,0,0,0,16500,33900,14700,21800,27000
a47033,TENNESSEE,CROCKETT,265.4046875,0,0,0,47300,61000,26000,19500,42000
a47035,TENNESSEE,CUMBERLAND,681.0828125,0,0,0,0,4900,1000,0,0
a47037,TENNESSEE,DAVIDSON,501.609375,0,0,0,0,7900,1400,0,0
a47041,TENNESSEE,DE KALB,304.56875,0,0,0,1700,12200,4400,3300,5100
a47039,TENNESSEE,DECATUR,333.8953125,0,0,0,2100,8400,3200,4900,5800
a47043,TENNESSEE,DICKSON,489.825,0,0,0,0,1700,500,700,0
a47045,TENNESSEE,DYER,510.484375,0,0,0,121000,227000,149000,121000,142000
a47047,TENNESSEE,FAYETTE,704.4984375,0,0,0,69300,124000,52000,35500,51000
a47049,TENNESSEE,FENTRESS,498.6375,0,0,0,0,4400,800,0,0
a47051,TENNESSEE,FRANKLIN,554.5171875,0,0,0,12200,39000,25200,21500,25000
a47053,TENNESSEE,GIBSON,602.640625,0,0,0,86800,177000,85000,111000,112000
a47055,TENNESSEE,GILES,610.94375,0,0,0,1300,19800,6800,8700,11800
a47057,TENNESSEE,GRAINGER,280.3328125,0,0,0,0,600,500,0,0
a47059,TENNESSEE,GREENE,621.69375,0,0,0,0,1700,1600,2000,2400
a47061,TENNESSEE,GRUNDY,360.5578125,0,0,0,2300,2800,2700,2200,2400
a47063,TENNESSEE,HAMBLEN,161.03125,0,0,0,0,1400,800,650,0
a47065,TENNESSEE,HAMILTON,542.4984375,0,0,0,0,2800,0,0,0
a47067,TENNESSEE,HANCOCK,222.2859375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47069,TENNESSEE,HARDEMAN,667.5453125,0,0,0,33300,84000,17000,17500,23000
a47071,TENNESSEE,HARDIN,577.8859375,0,0,0,14000,60000,20500,25500,26000
a47073,TENNESSEE,HAWKINS,486.6546875,0,0,0,0,700,0,0,0
a47075,TENNESSEE,HAYWOOD,533.15625,0,0,0,87600,130000,53000,32500,71000
a47077,TENNESSEE,HENDERSON,520.0234375,0,0,0,9500,50000,14600,18500,25000
a47079,TENNESSEE,HENRY,561.48125,0,0,0,30100,52000,33500,37500,44000
a47081,TENNESSEE,HICKMAN,612.5203125,0,0,0,0,5700,3300,3000,4800
a47083,TENNESSEE,HOUSTON,200.3078125,0,0,0,0,1600,500,0,0
a47085,TENNESSEE,HUMPHREYS,532.2171875,0,0,0,0,6900,4900,6000,8100
a47087,TENNESSEE,JACKSON,308.8828125,0,0,0,0,3100,0,0,0
a47089,TENNESSEE,JEFFERSON,273.8140625,0,0,0,0,1800,1000,1000,2900
a47091,TENNESSEE,JOHNSON,298.4828125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47093,TENNESSEE,KNOX,508.3984375,0,0,0,0,3000,0,0,0
a47095,TENNESSEE,LAKE,163.390625,0,0,0,59600,79000,66000,52000,47000
a47097,TENNESSEE,LAUDERDALE,470.4015625,0,0,0,91400,155000,99000,66000,92000
a47099,TENNESSEE,LAWRENCE,617.2234375,0,0,0,9400,53500,11700,14000,20500
a47101,TENNESSEE,LEWIS,282.09375,0,0,0,0,4600,800,0,0
a47103,TENNESSEE,LINCOLN,570.3078125,0,0,0,9500,43500,17200,14500,15000
a47105,TENNESSEE,LOUDON,228.9796875,0,0,0,1100,2600,1300,1200,4200
a47111,TENNESSEE,MACON,307.1453125,0,0,0,0,8500,4200,2100,1200
a47113,TENNESSEE,MADISON,557.0046875,0,0,0,41800,102000,27000,29500,38000
a47115,TENNESSEE,MARION,498.3609375,0,0,0,3800,10400,8300,4200,5100
a47117,TENNESSEE,MARSHALL,375.3546875,0,0,0,0,6200,2000,2600,4100
a47119,TENNESSEE,MAURY,612.8640625,0,0,0,1400,27200,8300,9600,11000
a47107,TENNESSEE,MCMINN,430.278125,0,0,0,1000,3600,900,2300,5500
a47109,TENNESSEE,MCNAIRY,562.7875,0,0,0,24200,63000,22000,23500,21000
a47121,TENNESSEE,MEIGS,194.8609375,0,0,0,0,4300,1000,0,0
a47123,TENNESSEE,MONROE,634.778125,0,0,0,2900,8000,4100,2900,5800
a47125,TENNESSEE,MONTGOMERY,539.2890625,0,0,0,4300,29300,21500,18500,21000
a47127,TENNESSEE,MOORE,129.178125,0,0,0,0,750,600,0,0
a47129,TENNESSEE,MORGAN,522.040625,0,0,0,0,1100,600,0,0
a47131,TENNESSEE,OBION,544.721875,0,0,0,95800,155000,120000,106000,108000
a47133,TENNESSEE,OVERTON,433.3765625,0,0,0,0,2100,1000,600,600
a47135,TENNESSEE,PERRY,414.8953125,0,0,0,1500,4900,2200,2400,2700
a47137,TENNESSEE,PICKETT,162.8859375,0,0,0,0,300,0,0,0
a47139,TENNESSEE,POLK,435.0375,0,0,0,1400,1600,1800,3900,4000
a47141,TENNESSEE,PUTNAM,401.0484375,0,0,0,0,1900,600,0,0
a47143,TENNESSEE,RHEA,315.915625,0,0,0,1900,3100,2700,1700,0
a47145,TENNESSEE,ROANE,361.0671875,0,0,0,0,300,0,0,0
a47147,TENNESSEE,ROBERTSON,476.434375,0,0,0,1600,62500,31300,34000,45000
a47149,TENNESSEE,RUTHERFORD,618.8921875,0,0,0,1300,22600,8700,6500,10000
a47151,TENNESSEE,SCOTT,532.0859375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47153,TENNESSEE,SEQUATCHIE,265.846875,0,0,0,1300,2400,1100,800,0
a47155,TENNESSEE,SEVIER,592.290625,0,0,0,0,2300,0,0,0
a47157,TENNESSEE,SHELBY,762.1328125,0,0,0,88500,119000,52000,43000,46000
a47159,TENNESSEE,SMITH,314.4140625,0,0,0,0,2700,1400,0,3000
a47161,TENNESSEE,STEWART,458.621875,0,0,0,1500,6500,2700,1900,3600
a47163,TENNESSEE,SULLIVAN,413.01875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47165,TENNESSEE,SUMNER,529.3296875,0,0,0,1300,25700,12000,9500,11600
a47167,TENNESSEE,TIPTON,459.36875,0,0,0,86700,140000,84000,56000,88000
a47169,TENNESSEE,TROUSDALE,114.215625,0,0,0,0,1600,800,600,0
a47171,TENNESSEE,UNICOI,186.1375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47173,TENNESSEE,UNION,223.5640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47175,TENNESSEE,VAN BUREN,273.45625,0,0,0,0,400,0,0,0
a47177,TENNESSEE,WARREN,432.6875,0,0,0,8100,22100,6500,7000,12000
a47179,TENNESSEE,WASHINGTON,326.309375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a47181,TENNESSEE,WAYNE,733.978125,0,0,0,0,15700,2500,3500,2300
a47183,TENNESSEE,WEAKLEY,580.1828125,0,0,0,62800,112000,70000,79000,80000
a47185,TENNESSEE,WHITE,376.58125,0,0,0,1500,4500,1000,1800,2500
a47187,TENNESSEE,WILLIAMSON,582.7015625,0,0,0,1300,17100,6000,4700,6300
a47189,TENNESSEE,WILSON,570.56875,0,0,0,1200,8700,0,1000,1100
a47000,TENNESSEE,,42143.27,0,0,0,8000,0,3400,7850,19000
a48001,TEXAS,ANDERSON,1062.576563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48003,TEXAS,ANDREWS,1500.645313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48005,TEXAS,ANGELINA,797.7640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48007,TEXAS,ARANSAS,251.871875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48009,TEXAS,ARCHER,903.0625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48011,TEXAS,ARMSTRONG,909.1,0,0,0,0,0,0,1500,0
a48013,TEXAS,ATASCOSA,1218.117188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48015,TEXAS,AUSTIN,646.6015625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48017,TEXAS,BAILEY,827.0546875,0,0,0,1000,2200,1500,1400,0
a48019,TEXAS,BANDERA,790.9453125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48021,TEXAS,BASTROP,888.153125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48023,TEXAS,BAYLOR,867.4703125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48025,TEXAS,BEE,880.1953125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48027,TEXAS,BELL,1051.103125,0,0,0,0,0,1100,0,0
a48029,TEXAS,BEXAR,1239.757813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48031,TEXAS,BLANCO,709.0921875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48033,TEXAS,BORDEN,897.4375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48035,TEXAS,BOSQUE,982.9609375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48037,TEXAS,BOWIE,885.1078125,0,0,0,9000,31800,16100,8300,0
a48039,TEXAS,BRAZORIA,1357.592188,0,0,0,500,50000,6200,7200,2100
a48041,TEXAS,BRAZOS,585.8203125,0,0,0,0,2300,0,1000,0
a48043,TEXAS,BREWSTER,6183.653125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48045,TEXAS,BRISCOE,900.01875,0,0,0,3300,1600,0,0,0
a48047,TEXAS,BROOKS,943.278125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48049,TEXAS,BROWN,943.84375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48051,TEXAS,BURLESON,665.08125,0,0,0,0,0,0,2500,0
a48053,TEXAS,BURNET,993.8703125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48055,TEXAS,CALDWELL,545.246875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48057,TEXAS,CALHOUN,506.9671875,0,0,0,0,1800,0,6000,5600
a48059,TEXAS,CALLAHAN,898.6109375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48061,TEXAS,CAMERON,890.84375,0,0,0,0,0,0,0,3800
a48063,TEXAS,CAMP,195.8234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48065,TEXAS,CARSON,920.2125,0,0,0,500,600,0,12400,600
a48067,TEXAS,CASS,936.9578125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48069,TEXAS,CASTRO,894.434375,0,0,0,12400,6100,2700,2200,0
a48071,TEXAS,CHAMBERS,598.9296875,0,0,0,1300,51000,11000,3500,0
a48073,TEXAS,CHEROKEE,1052.326563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48075,TEXAS,CHILDRESS,696.3984375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48077,TEXAS,CLAY,1088.7125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48079,TEXAS,COCHRAN,775.1546875,0,0,0,0,0,0,2200,0
a48081,TEXAS,COKE,911.4390625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48083,TEXAS,COLEMAN,1260.904688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48085,TEXAS,COLLIN,841.2046875,0,0,0,0,0,1200,1700,0
a48087,TEXAS,COLLINGSWORTH,918.43125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48089,TEXAS,COLORADO,960.2515625,0,0,0,0,5900,2100,2900,0
a48091,TEXAS,COMAL,559.465625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48093,TEXAS,COMANCHE,937.690625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48095,TEXAS,CONCHO,983.08125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48097,TEXAS,COOKE,873.5015625,0,0,0,0,800,0,1000,700
a48099,TEXAS,CORYELL,1051.928125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48101,TEXAS,COTTLE,900.5515625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48103,TEXAS,CRANE,785.053125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48105,TEXAS,CROCKETT,2807.415625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48107,TEXAS,CROSBY,899.5125,0,0,0,7000,0,0,0,0
a48109,TEXAS,CULBERSON,3812.457813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48111,TEXAS,DALLAM,1503.25625,0,0,0,0,500,0,0,0
a48113,TEXAS,DALLAS,871.265625,0,0,0,0,0,0,5100,0
a48115,TEXAS,DAWSON,900.2984375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48123,TEXAS,DE WITT,908.9578125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48117,TEXAS,DEAF SMITH,1496.879688,0,0,0,5600,2900,0,6000,0
a48119,TEXAS,DELTA,256.6328125,0,0,0,1200,6300,7000,8100,12100
a48121,TEXAS,DENTON,881.9234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48125,TEXAS,DICKENS,901.715625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48127,TEXAS,DIMMIT,1328.845313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48129,TEXAS,DONLEY,926.8828125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48131,TEXAS,DUVAL,1792.703125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48133,TEXAS,EASTLAND,926.009375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48135,TEXAS,ECTOR,897.665625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48137,TEXAS,EDWARDS,2117.828125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48141,TEXAS,EL PASO,1012.65625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48139,TEXAS,ELLIS,935.5,0,0,0,0,0,0,4100,6500
a48143,TEXAS,ERATH,1083.054688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48145,TEXAS,FALLS,765.4828125,0,0,0,0,0,4200,8200,3200
a48147,TEXAS,FANNIN,890.934375,0,0,0,3200,19200,10000,8900,14800
a48149,TEXAS,FAYETTE,949.9546875,0,0,0,0,2000,0,0,0
a48151,TEXAS,FISHER,898.928125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48153,TEXAS,FLOYD,992.19375,0,0,0,19000,8700,2900,0,0
a48155,TEXAS,FOARD,704.390625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48157,TEXAS,FORT BEND,861.20625,0,0,0,0,24000,4200,5300,0
a48159,TEXAS,FRANKLIN,284.3875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48161,TEXAS,FREESTONE,877.5265625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48163,TEXAS,FRIO,1133.025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48165,TEXAS,GAINES,1502.379688,0,0,0,0,0,0,1400,0
a48167,TEXAS,GALVESTON,378.378125,0,0,0,0,4000,0,0,0
a48169,TEXAS,GARZA,893.3890625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48171,TEXAS,GILLESPIE,1058.185938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48173,TEXAS,GLASSCOCK,900.20625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48175,TEXAS,GOLIAD,851.9453125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48177,TEXAS,GONZALES,1066.667188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48179,TEXAS,GRAY,925.9671875,0,0,0,0,0,0,3900,0
a48181,TEXAS,GRAYSON,933.4890625,0,0,0,0,0,1100,0,800
a48183,TEXAS,GREGG,273.26875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48185,TEXAS,GRIMES,787.4640625,0,0,0,0,1800,0,0,0
a48187,TEXAS,GUADALUPE,711.2578125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48189,TEXAS,HALE,1004.620313,0,0,0,35700,21000,8800,1900,0
a48191,TEXAS,HALL,883.4734375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48193,TEXAS,HAMILTON,835.7046875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48195,TEXAS,HANSFORD,919.8015625,0,0,0,500,800,0,11000,2700
a48197,TEXAS,HARDEMAN,695.10625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48199,TEXAS,HARDIN,891.684375,0,0,0,0,3500,0,0,0
a48201,TEXAS,HARRIS,1703.934375,0,0,0,2200,62000,6500,1300,0
a48203,TEXAS,HARRISON,899.278125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48205,TEXAS,HARTLEY,1462.032813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48207,TEXAS,HASKELL,902.959375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48209,TEXAS,HAYS,677.965625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48211,TEXAS,HEMPHILL,906.2796875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48213,TEXAS,HENDERSON,873.853125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48215,TEXAS,HIDALGO,1569.676563,0,0,0,0,900,0,0,6200
a48217,TEXAS,HILL,958.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48219,TEXAS,HOCKLEY,908.49375,0,0,0,2000,0,0,0,0
a48221,TEXAS,HOOD,420.603125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48223,TEXAS,HOPKINS,767.1640625,0,0,0,1300,6200,0,0,0
a48225,TEXAS,HOUSTON,1230.876563,0,0,0,0,3500,0,0,0
a48227,TEXAS,HOWARD,900.7765625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48229,TEXAS,HUDSPETH,4570.9625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48231,TEXAS,HUNT,840.31875,0,0,0,0,0,0,7200,9200
a48233,TEXAS,HUTCHINSON,887.4140625,0,0,0,0,0,0,2900,0
a48235,TEXAS,IRION,1051.475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48237,TEXAS,JACK,910.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48239,TEXAS,JACKSON,829.4140625,0,0,0,0,8000,2200,9600,3900
a48241,TEXAS,JASPER,937.4125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48243,TEXAS,JEFF DAVIS,2264.426563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48245,TEXAS,JEFFERSON,876.2765625,0,0,0,0,28000,9000,0,0
a48247,TEXAS,JIM HOGG,1136.109375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48249,TEXAS,JIM WELLS,864.51875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48251,TEXAS,JOHNSON,724.671875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48253,TEXAS,JONES,928.525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48255,TEXAS,KARNES,747.54375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48257,TEXAS,KAUFMAN,779.9328125,0,0,0,0,0,0,1200,0
a48259,TEXAS,KENDALL,662.4203125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48261,TEXAS,KENEDY,1456.420313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48263,TEXAS,KENT,902.2171875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48265,TEXAS,KERR,1103.307813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48267,TEXAS,KIMBLE,1250.920313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48269,TEXAS,KING,910.8609375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48271,TEXAS,KINNEY,1360.028125,0,0,0,0,1300,0,0,0
a48273,TEXAS,KLEBERG,870.9765625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48275,TEXAS,KNOX,849.0765625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48283,TEXAS,LA SALLE,1486.692188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48277,TEXAS,LAMAR,906.9375,0,0,0,7200,21200,19000,18300,24500
a48279,TEXAS,LAMB,1016.176563,0,0,0,13000,3500,4200,1300,0
a48281,TEXAS,LAMPASAS,712.0375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48285,TEXAS,LAVACA,969.725,0,0,0,0,600,0,0,0
a48287,TEXAS,LEE,629.00625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48289,TEXAS,LEON,1072.051563,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48291,TEXAS,LIBERTY,1159.760938,0,0,0,4700,88000,38400,10500,3500
a48293,TEXAS,LIMESTONE,905.284375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48295,TEXAS,LIPSCOMB,932.1421875,0,0,0,0,0,0,1100,0
a48297,TEXAS,LIVE OAK,1036.298438,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48299,TEXAS,LLANO,934.3671875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48301,TEXAS,LOVING,668.9125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48303,TEXAS,LUBBOCK,895.6015625,0,0,0,8000,2200,0,1600,0
a48305,TEXAS,LYNN,891.8921875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48313,TEXAS,MADISON,466.065625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48315,TEXAS,MARION,381.24375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48317,TEXAS,MARTIN,915.0515625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48319,TEXAS,MASON,928.7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48321,TEXAS,MATAGORDA,1100.4125,0,0,0,600,52000,5300,15800,5900
a48323,TEXAS,MAVERICK,1279.24375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48307,TEXAS,MCCULLOCH,1065.60625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48309,TEXAS,MCLENNAN,1037.089063,0,0,0,0,0,1100,3800,0
a48311,TEXAS,MCMULLEN,1127.004688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48325,TEXAS,MEDINA,1325.33125,0,0,0,0,1900,0,0,0
a48327,TEXAS,MENARD,901.9125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48329,TEXAS,MIDLAND,900.2828125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48331,TEXAS,MILAM,1016.734375,0,0,0,0,0,1300,0,0
a48333,TEXAS,MILLS,748.109375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48335,TEXAS,MITCHELL,910.0171875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48337,TEXAS,MONTAGUE,930.6640625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48339,TEXAS,MONTGOMERY,1041.775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48341,TEXAS,MOORE,899.6875,0,0,0,500,1800,0,7600,1900
a48343,TEXAS,MORRIS,251.98125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48345,TEXAS,MOTLEY,989.359375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48347,TEXAS,NACOGDOCHES,946.7921875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48349,TEXAS,NAVARRO,1009.689063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48351,TEXAS,NEWTON,932.628125,0,0,0,0,1800,0,0,0
a48353,TEXAS,NOLAN,911.9875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48355,TEXAS,NUECES,835.8234375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48357,TEXAS,OCHILTREE,917.584375,0,0,0,0,600,0,15200,4700
a48359,TEXAS,OLDHAM,1500.514063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48361,TEXAS,ORANGE,333.7046875,0,0,0,0,4000,0,0,0
a48363,TEXAS,PALO PINTO,951.7734375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48365,TEXAS,PANOLA,800.8859375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48367,TEXAS,PARKER,903.4921875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
a48369,TEXAS,PARMER,880.7671875,0,0,0,4500,4800,2100,1100,0
